1;2.4149101200164296
2;4.587150196020957
3;6.731378782016691
4;8.913338432030287
5;11.099725015053991
6;13.275944572058506
7;15.443060983030591
8;17.590146509057377
9;19.753183007065672
10;21.878989169024862
11;24.04403790802462
12;26.19159091002075
13;28.332913508056663
14;30.461793027061503
15;32.630120635032654
16;34.79526274802629
17;36.96758387907175
18;39.10967148205964
19;41.25325856002746
20;43.41174264001893
21;45.561389600043185
22;47.729046905064024
23;49.903251261101104
24;52.057047046138905
25;54.18604593514465
26;56.34208279411541
27;58.50345515308436
28;60.66445585206384
29;62.82643426710274
30;64.98574522108538
31;67.14570363605162
32;69.30631093110424
33;71.4360784990713
34;73.60033205110813
35;75.78882840008009
36;77.94817471707938
37;80.11275231506443
38;82.27816268906463
39;84.45608545903815
40;86.61242135905195
41;88.77557186904596
42;90.8933627550141
43;93.05887158605037
44;95.23420691909268
45;97.3843968581059
46;99.54647931613727
47;101.70825335214613
48;103.86896074615652
49;106.03333098016446
50;108.20142304315232
51;110.3630546281347
52;112.52510114212055
53;114.6855947591248
54;116.85162052314263
55;119.02749518415658
56;121.18730773811694
57;123.34776686911937
58;125.50975721509894
59;127.67678077408345
60;129.8199970650603
61;131.94642231607577
62;134.07334721309599
63;136.22301301412517
64;138.3851488091168
65;140.5456816611113
66;142.7038569811266
67;144.8740565450862
68;147.03138352913084
69;149.17963952512946
70;151.2790495851077
71;153.4292313870974
72;155.5957643011352
73;157.7575285701314
74;159.914269433124
75;162.07079010811867
76;164.23054748313734
77;166.39578413311392
78;168.56123705109349
79;170.7263872261392
80;172.88528860209044
81;175.04183074610773
82;177.20040631014854
83;179.33821243717102
84;181.4917537071742
85;183.65386162616778
86;185.82305122516118
87;187.99137194117066
88;190.14919306820957
89;192.29070397419855
90;194.52687517518643
91;196.62633583619026
92;198.72421066317474
93;200.8985206411453
94;203.09827049809974
95;205.33595525013516
96;207.53121524717426
97;209.66052391618723
98;211.88289253617404
99;214.07021395117044
100;216.21046315412968
101;218.39679214113858
102;220.5285604671226
103;222.68610439111944
104;224.82451544515789
105;226.98759681812953
106;229.12140962010017
107;231.24257146310993
108;233.4010145131033
109;235.56384091911605
110;237.72633088409202
111;239.88238056609407
112;242.04520083009265
113;244.20128002407728
114;246.37076741008786
115;248.53641192108626
116;250.6976420460851
117;252.86085134808673
118;255.02538032305893
119;257.16559926304035
120;259.32489095802885
121;261.4721499130246
122;263.63678822206566
123;265.7701491030748
124;267.93625045608496
125;270.0876555600553
126;272.22036917705555
127;274.3829837720841
128;276.5419447560562
129;278.7025332170306
130;280.8380615930073
131;282.9973703880096
132;285.165672188974
133;287.33751187997404
134;289.50215509999543
135;291.6563750070054
136;293.8239324960159
137;295.9495356520056
138;298.0748957640026
139;300.23548901901813
140;302.39716749603394
141;304.56199481902877
142;306.72873915499076
143;308.8633324559778
144;311.0212957750191
145;313.1502054500161
146;315.31117209099466
147;317.4628327289829
148;319.59672636695905
149;321.76569134398596
150;323.9342650710023
151;326.0986673999578
152;328.26219337200746
153;330.43209067202406
154;332.5870462540188
155;334.7749263900332
156;336.9394439359894
157;339.0697104440187
158;341.24223413702566
159;343.4166554020485
160;345.58014542702585
161;347.74041854101233
162;349.9074063790031
163;352.0532521860441
164;354.17995702504413
165;356.3429133380996
166;358.5119509890792
167;360.62027994007803
168;362.76341195206624
169;364.9317743390566
170;367.08395229501184
171;369.24584298202535
172;371.37085648201173
173;373.5402255660156
174;375.6671460350626
175;377.83156393805984
176;379.99130608001724
177;382.15504361799685
178;384.2951702810242
179;386.39407933701295
180;388.48850948602194
181;390.61633325600997
182;392.7748345619766
183;394.91749653295847
184;397.05487368500326
185;399.22154948301613
186;401.34892826504074
187;403.517767838086
188;405.66540774708847
189;407.8570227860473
190;410.0217437110259
191;412.16789518506266
192;414.3319070650614
193;416.4406112250872
194;418.5686129280948
195;420.6956854290911
196;422.8611287230742
197;424.9947967400658
198;427.08636012207717
199;429.214093465067
200;431.38160528906155
201;433.54685497208266
202;435.7175573420827
203;437.87741284410004
204;440.0498876981437
205;442.16833764413605
206;444.33314677514136
207;446.5006601160858
208;448.64006303506903
209;450.806090052065
210;452.9454293580493
211;455.1121596850571
212;457.2535372120328
213;459.3500685110339
214;461.5122096410487
215;463.6582737280405
216;465.82139237603405
217;467.9611743899877
218;470.0955893340288
219;472.26709396601655
220;474.37471733096754
221;476.53886330197565
222;478.6936530289822
223;480.87012807797873
224;483.0417636220227
225;485.185532442003
226;487.3516767179826
227;489.5046645519906
228;491.675480378035
229;493.8467284310027
230;495.9795197650092
231;498.1511235740036
232;500.284027073998
233;502.45273521501804
234;504.60783322603675
235;506.7818062630831
236;508.9484202750609
237;511.0789688160294
238;513.2082903750124
239;515.3326749230619
240;517.4628561500576
241;519.6035344600677
242;521.7741147990455
243;523.9090771530173
244;526.078961569001
245;528.2454197820043
246;530.3823304059915
247;532.554638894042
248;534.6893582500634
249;536.8522837750497
250;538.9838361250586
251;541.1511995920446
252;543.2842156800325
253;545.4230416940409
254;547.5633682550397
255;549.7556168780429
256;551.9211318080197
257;554.0918912549969
258;556.262065908988
259;558.4058168110205
260;560.5510120360414
261;562.6650979510741
262;564.8269515261054
263;566.9881402881001
264;569.1293282380793
265;571.2917979821214
266;573.4575084061362
267;575.6223075631424
268;577.785837112111
269;579.9261769010918
270;582.0546967061237
271;584.2221980941249
272;586.3534898841172
273;588.4585404091049
274;590.620746594097
275;592.793447511096
276;594.9605050450773
